transcript_id,SRX2000912,SRX2000913,SRX2000916,SRX2000917
JVCI|rna_AFUA_5G10220-1,169,155,295,302
MSTRG.6562.1,332,109,64,71
JVCI|rna_AFUA_5G10240-1,222,195,183,171
MSTRG.6567.1,212,53,73,81
JVCI|rna_AFUA_5G10270-1,909,784,318,307
JVCI|rna_AFUA_5G10280-1,130,110,95,86
JVCI|rna_AFUA_5G10290-1,4,5,6,7
JVCI|rna_AFUA_5G10340-1,0,0,0,0
JVCI|rna_AFUA_5G10320-1,0,0,0,3
JVCI|rna_AFUA_5G10300-1,30,34,25,20
JVCI|rna_AFUA_5G10310-1,23,32,25,24
MSTRG.6569.1,36,29,80,72
JVCI|rna_AFUA_5G10360-1,22,17,11,17
JVCI|rna_AFUA_5G10370-1,1232,1274,1113,1218
MSTRG.6572.1,118,118,35,47
MSTRG.6572.2,1,6,3,2
JVCI|rna_AFUA_5G10400-1,0,0,0,0
JVCI|rna_AFUA_5G10380-1,355,420,429,400
JVCI|rna_AFUA_5G10530-1,23,15,278,279
JVCI|rna_AFUA_5G10535-1,4,0,3,4
JVCI|rna_AFUA_5G10520-1,0,0,111,0
JVCI|rna_AFUA_5G10525-1,0,0,2,0
MSTRG.6580.1,37,22,0,0
MSTRG.6580.2,106,134,0,96
MSTRG.6580.4,86,91,38,58
MSTRG.6584.3,0,398,182,76
MSTRG.6584.4,0,0,157,180
MSTRG.6584.1,10,31,7,3
JVCI|rna_AFUA_5G10540-1,401,0,4,80
JVCI|rna_AFUA_5G10440-1,0,0,0,0
MSTRG.6576.1,0,334,25,0
MSTRG.6576.4,0,0,0,208
JVCI|rna_AFUA_5G10460-1,0,0,0,0
JVCI|rna_AFUA_5G10490-1,0,0,0,0
MSTRG.6574.1,83,161,41,43
JVCI|rna_AFUA_5G10420-1,63,0,0,0
MSTRG.6575.1,74,69,34,21
JVCI|rna_AFUA_5G10430-1,99,90,0,16
JVCI|rna_AFUA_5G10450-1,25,6,4,12
MSTRG.6576.2,356,82,169,11
MSTRG.6578.1,84,120,130,150
JVCI|rna_AFUA_5G10470-1,59,0,0,0
MSTRG.6579.1,660,1149,995,914
MSTRG.6579.2,459,0,5,0
JVCI|rna_AFUA_5G10480-1,130,0,0,65
JVCI|rna_AFUA_5G10510-1,1533,1689,964,981
JVCI|rna_AFUA_5G10515-1,1,1,1,1
JVCI|rna_AFUA_5G10550-1,0,1243,54,54
MSTRG.6586.1,6667,4938,7036,7344
JVCI|rna_AFUA_5G10545-1,1,1,2,2
JVCI|rna_AFUA_5G10560-1,2106,1955,2500,2497
JVCI|rna_AFUA_5G10570-1,0,986,0,0
MSTRG.6587.2,2524,5368,0,0
MSTRG.6587.1,385,426,3429,2890
MSTRG.6587.3,3740,147,2442,3219
MSTRG.6587.4,808,31,300,323
MSTRG.6597.1,39,30,6,14
MSTRG.6598.1,977,1105,306,304
JVCI|rna_AFUA_5G10660-1,13,26,399,374
MSTRG.6599.1,5,8,0,0
MSTRG.6603.1,0,0,2,0
JVCI|rna_AFUA_5G10710-1,0,0,0,0
MSTRG.6604.1,25,26,21,26
MSTRG.6589.3,0,0,9,0
MSTRG.6590.2,0,0,0,50
JVCI|rna_AFUA_5G10620-1,0,11,0,0
JVCI|rna_AFUA_5G10650-1,0,0,0,0
JVCI|rna_AFUA_5G10580-1,210,245,246,275
MSTRG.6589.2,62,28,7,0
MSTRG.6589.1,51,72,54,77
MSTRG.6590.1,2004,1850,2107,2003
JVCI|rna_AFUA_5G10590-1,649,606,533,475
JVCI|rna_AFUA_5G10600-1,7,1,2,3
JVCI|rna_AFUA_5G10610-1,893,852,925,934
MSTRG.6592.1,267,233,232,230
MSTRG.6592.2,97,94,50,20
JVCI|rna_AFUA_5G10630-1,291,267,195,203
MSTRG.6594.1,211,234,256,267
MSTRG.6595.1,85,245,1491,896
JVCI|rna_AFUA_5G10640-1,1089,874,0,554
MSTRG.6596.1,664,641,815,806
MSTRG.6601.2,0,0,0,241
JVCI|rna_AFUA_5G10690-1,0,0,0,0
JVCI|rna_AFUA_5G10670-1,57,70,39,44
MSTRG.6601.1,704,635,665,467
JVCI|rna_AFUA_5G10680-1,15,33,54,23
MSTRG.6602.1,99,75,71,63
MSTRG.6608.1,444,526,371,376
JVCI|rna_AFUA_5G10730-1,141,154,132,185
MSTRG.6609.1,1542,1452,2026,1973
JVCI|rna_AFUA_5G10740-1,9,6,0,0
MSTRG.6610.1,165,43,66,131
JVCI|rna_AFUA_5G10750-1,368,449,545,480
JVCI|rna_AFUA_5G10760-1,397,450,299,341
MSTRG.6615.1,466,457,348,370
JVCI|rna_AFUA_5G10820-1,1,0,0,0
JVCI|rna_AFUA_5G10830-1,479,554,252,280
JVCI|rna_AFUA_5G10770-1,0,0,0,0
MSTRG.6614.2,0,0,0,0
JVCI|rna_AFUA_5G10810-1,0,0,0,0
MSTRG.6605.1,1047,1185,959,916
JVCI|rna_AFUA_5G10780-1,3114,3045,4622,4907
JVCI|rna_AFUA_5G10790-1,385,363,701,664
JVCI|rna_AFUA_5G10800-1,150,118,149,164
MSTRG.6614.1,483,496,542,589
MSTRG.6617.1,0,39,142,8
JVCI|rna_AFUA_5G10840-1,0,131,0,137
MSTRG.6617.3,253,104,0,20
JVCI|rna_AFUA_5G10850-1,594,737,685,705
MSTRG.6618.2,0,4,0,1
JVCI|rna_AFUA_5G10870-1,3,3,4,4
JVCI|rna_AFUA_5G10880-1,66,67,98,89
MSTRG.6619.1,485,529,354,347
JVCI|rna_AFUA_5G10890-1,1,1,0,0
MSTRG.6620.1,222,405,129,270
JVCI|rna_AFUA_5G10910-1,184,39,377,244
JVCI|rna_AFUA_5G10920-1,0,0,0,0
MSTRG.6621.1,1110,1088,1060,1015
JVCI|rna_AFUA_5G10930-1,1694,1488,1669,1710
MSTRG.6626.2,0,26,0,0
JVCI|rna_AFUA_5G10940-1,0,0,0,0
MSTRG.6626.1,2355,2499,902,945
MSTRG.6627.1,7,7,17,3
MSTRG.6628.1,16,34,4,4
JVCI|rna_AFUA_5G10950-1,1185,1304,1414,1539
MSTRG.6631.3,0,0,775,461
JVCI|rna_AFUA_5G10960-1,0,0,0,0
MSTRG.6625.1,72,58,37,21
MSTRG.6624.1,7,15,24,13
MSTRG.6631.2,790,0,0,0
MSTRG.6631.1,85,788,460,743
JVCI|rna_AFUA_5G10980-1,30,42,7,20
MSTRG.6630.1,60,45,19,20
JVCI|rna_AFUA_5G10990-1,336,328,296,298
JVCI|rna_AFUA_5G11000-1,0,200,0,248
MSTRG.6633.1,551,305,442,180
JVCI|rna_AFUA_5G11010-1,725,817,901,948
MSTRG.6635.3,0,0,0,31
MSTRG.6635.4,0,161,0,0
JVCI|rna_AFUA_5G11020-1,0,0,0,0
MSTRG.6635.1,163,35,164,50
MSTRG.6635.2,74,27,17,93
JVCI|rna_AFUA_5G11030-1,280,261,195,183
MSTRG.6636.1,264,171,91,63
JVCI|rna_AFUA_5G11040-1,69,116,217,238
JVCI|rna_AFUA_5G11050-1,244,228,184,193
JVCI|rna_AFUA_5G11060-1,40,44,26,19
JVCI|rna_AFUA_5G11070-1,0,0,0,0
JVCI|rna_AFUA_5G11090-1,0,0,0,0
MSTRG.6639.1,273,277,163,179
JVCI|rna_AFUA_5G11080-1,764,872,574,690
MSTRG.6642.1,499,454,324,339
JVCI|rna_AFUA_5G11100-1,441,448,328,328
JVCI|rna_AFUA_5G11130-1,0,136,0,115
JVCI|rna_AFUA_5G11110-1,244,209,196,210
JVCI|rna_AFUA_5G11120-1,116,113,110,98
MSTRG.6645.2,387,237,371,237
MSTRG.6646.1,3,1,0,2
MSTRG.6647.1,0,280,260,128
JVCI|rna_AFUA_5G11150-1,0,0,0,0
JVCI|rna_AFUA_5G11140-1,277,6,11,99
MSTRG.6648.1,307,312,233,239
JVCI|rna_AFUA_5G11180-1,1,1,2,2
JVCI|rna_AFUA_5G11170-1,0,0,0,0
JVCI|rna_AFUA_5G11160-1,25,35,15,27
MSTRG.6650.1,6,8,7,6
MSTRG.6651.1,429,386,123,158
MSTRG.6652.1,3219,3481,124,561
MSTRG.6652.2,252,158,382,23
JVCI|rna_AFUA_5G11190-1,233,146,155,93
MSTRG.6656.1,1108,1023,1318,1321
JVCI|rna_AFUA_5G11240-1,17,22,10,13
MSTRG.6653.2,0,0,0,244
MSTRG.6657.3,0,0,0,780
MSTRG.6653.1,1046,887,904,720
MSTRG.6654.1,1,0,14,0
JVCI|rna_AFUA_5G11200-1,76,41,33,33
JVCI|rna_AFUA_5G11210-1,580,597,633,686
MSTRG.6655.1,185,130,185,180
MSTRG.6657.1,268,144,76,215
MSTRG.6657.2,1156,1224,1741,949
JVCI|rna_AFUA_5G11230-1,7,5,8,6
JVCI|rna_AFUA_5G11245-1,0,0,0,0
MSTRG.6658.1,28,32,37,32
JVCI|rna_AFUA_5G11250-1,165,124,121,97
MSTRG.6662.1,723,791,706,731
JVCI|rna_AFUA_5G11260-1,17,21,10,0
JVCI|rna_AFUA_5G11270-1,265,245,220,245
JVCI|rna_AFUA_5G11280-1,152,152,50,51
JVCI|rna_AFUA_5G11290-1,683,637,669,689
MSTRG.6669.1,8,0,0,0
JVCI|rna_AFUA_5G11300-1,126,139,83,104
JVCI|rna_AFUA_5G11310-1,193,221,152,178
MSTRG.6664.1,30,40,46,40
MSTRG.6668.1,0,5,0,0
MSTRG.6667.1,54,54,116,127
JVCI|rna_AFUA_5G11320-1,10664,10123,8863,8896
MSTRG.6666.1,588,433,447,449
MSTRG.6666.2,212,217,232,331
JVCI|rna_AFUA_5G11330-1,906,987,920,1049
MSTRG.6671.1,281,228,860,742
JVCI|rna_AFUA_5G11340-1,752,732,482,458
JVCI|rna_AFUA_5G11360-1,0,118,0,0
JVCI|rna_AFUA_5G11350-1,589,575,376,399
JVCI|rna_AFUA_5G11355-1,153,136,192,200
MSTRG.6675.1,692,521,509,515
MSTRG.6676.1,548,521,447,410
JVCI|rna_AFUA_5G11370-1,47,26,0,7
JVCI|rna_AFUA_5G11380-1,2233,2056,3197,3261
MSTRG.6678.1,1097,1170,1269,1350
JVCI|rna_AFUA_5G11390-1,145,43,5,44
JVCI|rna_AFUA_5G11400-1,0,0,0,0
MSTRG.6679.1,329,370,388,384
MSTRG.6679.2,42,0,0,0
JVCI|rna_AFUA_5G11410-1,101,92,92,92
MSTRG.6682.1,625,496,818,793
JVCI|rna_AFUA_5G11420-1,48,196,65,43
JVCI|rna_AFUA_5G11430-1,755,741,795,771
JVCI|rna_AFUA_5G11440-1,18,15,27,26
MSTRG.6685.2,0,7,0,0
JVCI|rna_AFUA_5G11470-1,231,267,269,256
JVCI|rna_AFUA_5G11510-1,38,37,15,14
MSTRG.6686.1,9,9,15,0
MSTRG.6688.2,0,0,512,0
MSTRG.6689.2,0,0,0,45
JVCI|rna_AFUA_5G11450-1,78,64,149,1
MSTRG.6687.2,301,460,523,776
MSTRG.6687.3,309,120,173,0
MSTRG.6688.1,874,780,476,903
JVCI|rna_AFUA_5G11460-1,420,427,315,285
JVCI|rna_AFUA_5G11480-1,0,5,0,0
JVCI|rna_AFUA_5G11500-1,137,114,19,22
JVCI|rna_AFUA_5G11520-1,117,446,616,392
MSTRG.6691.2,1209,888,245,605
JVCI|rna_AFUA_5G11530-1,495,482,350,352
JVCI|rna_AFUA_5G11540-1,211,223,189,209
MSTRG.6694.1,5,0,5,7
MSTRG.6695.1,15,8,16,13
JVCI|rna_AFUA_5G11600-1,84,67,55,62
MSTRG.6700.1,776,768,353,336
JVCI|rna_AFUA_5G11610-1,148,205,225,221
JVCI|rna_AFUA_5G11570-1,0,0,0,0
MSTRG.6698.3,0,198,0,170
MSTRG.6698.5,0,0,0,117
JVCI|rna_AFUA_5G11550-1,156,147,169,173
MSTRG.6693.1,1484,1285,1749,1766
JVCI|rna_AFUA_5G11560-1,180,161,31,55
MSTRG.6698.1,219,164,79,65
MSTRG.6698.4,135,26,226,25
MSTRG.6698.7,16,0,53,67
MSTRG.6698.6,13,0,115,28
JVCI|rna_AFUA_5G11580-1,238,236,159,165
MSTRG.6696.1,207,1031,213,1526
MSTRG.6696.2,689,19,1271,58
JVCI|rna_AFUA_5G11590-1,81,0,88,0
JVCI|rna_AFUA_5G11670-1,0,22,0,9
MSTRG.6706.1,310,303,246,264
JVCI|rna_AFUA_5G11620-1,0,410,482,338
JVCI|rna_AFUA_5G11640-1,0,0,17,10
MSTRG.6701.1,599,188,65,229
JVCI|rna_AFUA_5G11630-1,366,390,201,243
MSTRG.6703.1,578,510,588,571
JVCI|rna_AFUA_5G11650-1,485,553,186,202
MSTRG.6705.1,1113,1097,1061,1144
JVCI|rna_AFUA_5G11660-1,14,25,6,0
MSTRG.6707.1,978,950,668,760
JVCI|rna_AFUA_5G11680-1,6,3,2,1
MSTRG.6712.3,0,718,0,0
JVCI|rna_AFUA_5G11690-1,0,0,0,2
JVCI|rna_AFUA_5G11710-1,0,206,0,0
MSTRG.6712.1,2917,2561,4167,4551
MSTRG.6712.2,248,0,0,0
JVCI|rna_AFUA_5G11700-1,103,5,0,0
MSTRG.6713.1,10,117,94,81
MSTRG.6714.1,17,0,12,10
MSTRG.6714.3,258,55,248,265
JVCI|rna_AFUA_5G11730-1,0,0,0,0
JVCI|rna_AFUA_5G11750-1,0,352,135,352
MSTRG.6715.1,69,917,0,0
MSTRG.6715.2,2158,1346,2082,2165
JVCI|rna_AFUA_5G11720-1,60,186,110,231
MSTRG.6716.1,347,374,0,322
MSTRG.6716.3,46,7,282,14
JVCI|rna_AFUA_5G11740-1,187,185,188,225
MSTRG.6709.1,1022,727,851,618
JVCI|rna_AFUA_5G11760-1,0,0,0,0
JVCI|rna_AFUA_5G11780-1,0,0,44,0
MSTRG.6717.6,0,0,35,0
MSTRG.6710.1,764,653,500,411
MSTRG.6711.1,367,787,866,946
MSTRG.6711.2,408,0,0,0
JVCI|rna_AFUA_5G11790-1,43,195,54,59
MSTRG.6717.2,27,0,0,0
MSTRG.6717.3,5,7,0,7
MSTRG.6717.4,72,11,8,41
MSTRG.6717.5,67,13,0,7
JVCI|rna_AFUA_5G11810-1,348,427,377,407
MSTRG.6719.1,39,57,112,116
MSTRG.6720.1,15,14,10,9
MSTRG.6721.1,3098,3075,2908,3132
JVCI|rna_AFUA_5G11820-1,17,45,65,23
JVCI|rna_AFUA_5G11830-1,407,389,381,374
MSTRG.6725.1,695,684,637,275
JVCI|rna_AFUA_5G11840-1,64,191,0,393
JVCI|rna_AFUA_5G11880-1,0,0,0,0
MSTRG.6727.4,0,1,1,0
MSTRG.6726.2,0,0,0,109
JVCI|rna_AFUA_5G11850-1,67,52,63,56
JVCI|rna_AFUA_5G11860-1,262,280,315,327
JVCI|rna_AFUA_5G11870-1,297,0,35,0
MSTRG.6727.2,536,858,971,1034
JVCI|rna_AFUA_5G11890-1,2558,3426,2514,2898
MSTRG.6726.1,438,364,804,651
JVCI|rna_AFUA_5G11960-1,11,13,8,17
MSTRG.6730.2,0,0,0,135
MSTRG.6730.3,0,140,149,162
JVCI|rna_AFUA_5G11920-1,0,0,0,0
JVCI|rna_AFUA_5G11940-1,0,0,0,2
JVCI|rna_AFUA_5G11900-1,180,585,210,178
MSTRG.6728.2,513,130,550,616
JVCI|rna_AFUA_5G11910-1,444,475,361,390
MSTRG.6730.1,983,713,888,763
JVCI|rna_AFUA_5G11930-1,347,318,352,345
JVCI|rna_AFUA_5G11935-1,1,1,1,0
MSTRG.6735.1,117,164,5,0
MSTRG.6735.2,407,340,627,685
JVCI|rna_AFUA_5G11950-1,13,50,17,16
JVCI|rna_AFUA_5G11970-1,1252,1567,1121,1250
JVCI|rna_AFUA_5G11965-1,1,1,1,1
MSTRG.6742.2,0,555,0,0
MSTRG.6741.2,0,221,0,0
JVCI|rna_AFUA_5G12035-1,0,0,0,0
JVCI|rna_AFUA_5G11980-1,113,114,126,106
MSTRG.6737.1,87,86,54,88
JVCI|rna_AFUA_5G11985-1,36,44,22,8
JVCI|rna_AFUA_5G11990-1,172,155,174,164
MSTRG.6739.1,185,161,159,151
JVCI|rna_AFUA_5G12000-1,7,25,29,39
MSTRG.6742.1,675,95,708,715
JVCI|rna_AFUA_5G12010-1,16,0,44,25
JVCI|rna_AFUA_5G12020-1,378,440,273,313
MSTRG.6743.2,7,16,0,4
JVCI|rna_AFUA_5G12030-1,1,1,2,1
MSTRG.6741.1,530,277,350,351
MSTRG.6746.4,0,0,222,0
JVCI|rna_AFUA_5G12050-1,0,0,0,0
MSTRG.6747.2,0,173,239,0
JVCI|rna_AFUA_5G12060-1,0,126,0,0
MSTRG.6748.1,0,4,7,1
JVCI|rna_AFUA_5G12120-1,0,0,0,0
JVCI|rna_AFUA_5G12040-1,454,502,459,514
MSTRG.6746.2,302,412,22,37
MSTRG.6746.1,159,268,246,491
MSTRG.6746.3,304,0,0,0
MSTRG.6746.5,21,86,0,0
MSTRG.6747.1,283,0,27,241
JVCI|rna_AFUA_5G12070-1,264,303,205,222
MSTRG.6749.1,28,115,44,38
MSTRG.6749.2,221,166,18,23
JVCI|rna_AFUA_5G12080-1,3,0,0,0
MSTRG.6749.4,287,285,366,392
JVCI|rna_AFUA_5G12090-1,587,596,325,366
MSTRG.6745.1,378,30,410,458
JVCI|rna_AFUA_5G12100-1,267,597,0,0
JVCI|rna_AFUA_5G12110-1,240,242,110,128
MSTRG.6752.1,406,370,307,329
JVCI|rna_AFUA_5G12130-1,0,0,0,0
MSTRG.6753.1,1225,1052,1131,1177
JVCI|rna_AFUA_5G12140-1,815,777,1096,1103
JVCI|rna_AFUA_5G12150-1,395,426,241,316
JVCI|rna_AFUA_5G12160-1,1198,1340,861,904
JVCI|rna_AFUA_5G12170-1,1092,1157,698,719
MSTRG.6758.2,895,340,641,479
MSTRG.6758.1,257,183,1354,199
JVCI|rna_AFUA_5G12180-1,2477,2886,4106,5396
MSTRG.6759.1,1475,1294,1378,1369
JVCI|rna_AFUA_5G12190-1,31,20,7,57
MSTRG.6760.1,148,199,238,165
JVCI|rna_AFUA_5G12200-1,39,0,0,111
MSTRG.6761.1,1527,1623,2070,2183
JVCI|rna_AFUA_5G12210-1,3,3,5,1
JVCI|rna_AFUA_5G12242-1,0,0,0,0
JVCI|rna_AFUA_5G12218-1,1,1,2,0
JVCI|rna_AFUA_5G12220-1,7,9,2,2
JVCI|rna_AFUA_5G12230-1,1497,1903,1283,1362
MSTRG.6765.1,879,659,63,1246
MSTRG.6765.2,148,211,1161,18
JVCI|rna_AFUA_5G12243-1,1,1,1,1
MSTRG.6768.2,0,857,0,0
JVCI|rna_AFUA_5G12250-1,0,21,259,238
MSTRG.6768.1,942,0,600,651
JVCI|rna_AFUA_5G12254-1,1,1,1,1
JVCI|rna_AFUA_5G12257-1,3,2,4,2
JVCI|rna_AFUA_5G12260-1,1210,1075,936,935
MSTRG.6767.1,451,420,466,449
JVCI|rna_AFUA_5G12325-1,375,334,300,260
JVCI|rna_AFUA_5G12302-1,0,0,0,0
MSTRG.6773.6,0,0,0,790
MSTRG.6770.1,38,24,31,14
JVCI|rna_AFUA_5G12270-1,390,384,239,272
MSTRG.6771.1,1377,1339,890,894
JVCI|rna_AFUA_5G12310-1,210,170,184,205
JVCI|rna_AFUA_5G12320-1,88,130,25,20
MSTRG.6773.2,20,137,4,1
MSTRG.6773.3,503,656,734,433
MSTRG.6773.4,426,295,884,533
MSTRG.6773.5,136,62,0,0
JVCI|rna_AFUA_5G12330-1,0,0,0,0
MSTRG.6775.1,436,468,287,312
MSTRG.6776.1,64,73,49,49
JVCI|rna_AFUA_5G12340-1,417,369,365,370
JVCI|rna_AFUA_5G12350-1,1510,1397,656,767
MSTRG.6781.1,0,738,775,811
JVCI|rna_AFUA_5G12420-1,642,3,0,0
JVCI|rna_AFUA_5G12390-1,0,0,0,0
JVCI|rna_AFUA_5G12383-1,0,0,0,0
JVCI|rna_AFUA_5G12386-1,0,0,0,0
JVCI|rna_AFUA_5G12389-1,0,0,0,0
JVCI|rna_AFUA_5G12405-1,0,1,1,1
JVCI|rna_AFUA_5G12360-1,188,222,145,166
JVCI|rna_AFUA_5G12370-1,228,216,131,166
MSTRG.6787.1,56,144,0,0
JVCI|rna_AFUA_5G12380-1,239,156,256,245
MSTRG.6788.1,873,773,699,659
MSTRG.6788.2,1,1,1,1
JVCI|rna_AFUA_5G12395-1,1,1,0,1
MSTRG.6778.1,85,57,18,30
JVCI|rna_AFUA_5G12400-1,4,48,33,25
MSTRG.6780.1,247,273,290,311
JVCI|rna_AFUA_5G12410-1,69,21,0,0
JVCI|rna_AFUA_5G12430-1,250,187,183,172
JVCI|rna_AFUA_5G12440-1,277,257,256,242
JVCI|rna_AFUA_5G12450-1,25,21,20,14
JVCI|rna_AFUA_5G12460-1,316,182,7,299
MSTRG.6793.1,10,144,292,13
JVCI|rna_AFUA_5G12470-1,368,336,470,474
JVCI|rna_AFUA_5G12480-1,50,46,38,38
JVCI|rna_AFUA_5G12490-1,53,38,30,40
MSTRG.6795.1,300,278,238,0
JVCI|rna_AFUA_5G12500-1,12,27,7,54
JVCI|rna_AFUA_5G12520-1,287,277,340,350
MSTRG.6796.1,2497,2477,2537,2543
JVCI|rna_AFUA_5G12510-1,104,174,85,86
JVCI|rna_AFUA_5G12530-1,290,353,431,488
MSTRG.6799.1,94,81,57,46
JVCI|rna_AFUA_5G12630-1,0,0,0,0
MSTRG.6809.1,442,332,362,318
MSTRG.6803.1,0,0,7,0
JVCI|rna_AFUA_5G12580-1,0,0,0,0
JVCI|rna_AFUA_5G12550-1,280,242,368,337
JVCI|rna_AFUA_5G12560-1,454,455,439,450
MSTRG.6802.1,872,767,871,791
JVCI|rna_AFUA_5G12570-1,3,3,1,0
MSTRG.6804.1,616,604,660,689
MSTRG.6804.3,19,44,0,14
JVCI|rna_AFUA_5G12590-1,1,2,4,3
JVCI|rna_AFUA_5G12600-1,187,210,249,248
JVCI|rna_AFUA_5G12610-1,109,116,99,104
MSTRG.6807.1,52,391,230,206
MSTRG.6807.2,281,0,0,50
JVCI|rna_AFUA_5G12620-1,20,13,5,3
MSTRG.6813.1,0,66,52,45
JVCI|rna_AFUA_5G12660-1,0,0,0,0
JVCI|rna_AFUA_5G12640-1,253,275,147,142
JVCI|rna_AFUA_5G12650-1,61,76,104,90
MSTRG.6813.2,166,112,139,143
MSTRG.6813.4,1,23,0,0
JVCI|rna_AFUA_5G12670-1,188,50,231,5
MSTRG.6811.2,281,449,125,402
JVCI|rna_AFUA_5G12680-1,0,0,0,0
MSTRG.6812.1,736,737,756,709
JVCI|rna_AFUA_5G12690-1,0,0,0,0
MSTRG.6814.1,133,138,188,204
JVCI|rna_AFUA_5G12710-1,8,12,17,15
MSTRG.6818.1,685,1092,470,1079
MSTRG.6818.2,346,204,1110,550
JVCI|rna_AFUA_5G12720-1,117,61,150,102
MSTRG.6815.1,613,801,233,506
JVCI|rna_AFUA_5G12730-1,17,50,276,16
JVCI|rna_AFUA_5G12760-1,71,74,101,98
MSTRG.6816.2,0,121,90,0
JVCI|rna_AFUA_5G12740-1,153,54,13,97
MSTRG.6817.1,1312,1245,888,838
JVCI|rna_AFUA_5G12750-1,9,36,5,52
JVCI|rna_AFUA_5G12862-1,2,0,0,0
MSTRG.6827.1,8,15,10,14
JVCI|rna_AFUA_5G12866-1,1,1,1,2
MSTRG.6831.2,0,3,5,11
MSTRG.6831.3,0,2,6,0
MSTRG.6829.1,587,674,442,460
JVCI|rna_AFUA_5G12870-1,144,88,135,76
MSTRG.6831.1,76,73,74,73
JVCI|rna_AFUA_5G12830-1,0,0,0,0
JVCI|rna_AFUA_5G12840-1,0,0,0,0
MSTRG.6821.1,36,51,46,39
JVCI|rna_AFUA_5G12770-1,33,0,0,0
MSTRG.6821.2,25,18,1,14
MSTRG.6820.1,37,34,21,20
JVCI|rna_AFUA_5G12780-1,4856,4421,5110,5161
MSTRG.6824.2,625,372,653,299
MSTRG.6824.1,315,460,418,697
JVCI|rna_AFUA_5G12790-1,2,1,0,0
JVCI|rna_AFUA_5G12800-1,89,60,41,40
JVCI|rna_AFUA_5G12810-1,99,183,196,175
MSTRG.6825.2,83,0,0,0
JVCI|rna_AFUA_5G12820-1,144,135,135,155
MSTRG.6822.1,327,297,79,65
MSTRG.6828.1,100,3376,127,3552
MSTRG.6828.2,3843,0,3369,0
JVCI|rna_AFUA_5G12850-1,8,2,6,0
JVCI|rna_AFUA_5G12860-1,71,157,197,159
JVCI|rna_AFUA_5G12880-1,276,261,289,304
JVCI|rna_AFUA_5G12890-1,384,358,266,295
JVCI|rna_AFUA_5G12892-1,506,540,540,506
JVCI|rna_AFUA_5G12895-1,534,471,481,541
JVCI|rna_AFUA_5G12894-1,217,201,249,226
JVCI|rna_AFUA_5G12896-1,36,35,58,48
JVCI|rna_AFUA_5G12900-1,183,259,173,187
JVCI|rna_AFUA_5G12899-1,4,5,3,3
MSTRG.6836.3,70,63,3,2
JVCI|rna_AFUA_5G12970-1,0,0,0,0
JVCI|rna_AFUA_5G12950-1,42,53,78,62
JVCI|rna_AFUA_5G12960-1,156,141,95,82
MSTRG.6842.2,0,244,0,0
MSTRG.6837.1,813,673,599,578
JVCI|rna_AFUA_5G12910-1,10,6,0,0
MSTRG.6842.1,880,101,618,44
MSTRG.6842.3,42,568,0,654
JVCI|rna_AFUA_5G12920-1,4,0,50,0
JVCI|rna_AFUA_5G12930-1,1,1,0,0
JVCI|rna_AFUA_5G12940-1,39,43,56,57
JVCI|rna_AFUA_5G12990-1,0,0,0,0
MSTRG.6841.1,1317,1335,1188,1249
JVCI|rna_AFUA_5G12980-1,6,2,0,0
JVCI|rna_AFUA_5G13000-1,547,579,556,589
MSTRG.6845.1,288,353,290,286
JVCI|rna_AFUA_5G13020-1,54,6,24,36
JVCI|rna_AFUA_5G13030-1,139,133,115,134
MSTRG.6846.2,62,44,36,54
JVCI|rna_AFUA_5G13040-1,412,400,255,298
MSTRG.6844.1,261,303,235,253
JVCI|rna_AFUA_5G13050-1,16,7,0,0
JVCI|rna_AFUA_5G13080-1,208,271,209,182
MSTRG.6848.1,1426,1260,273,262
JVCI|rna_AFUA_5G13060-1,270,274,261,243
MSTRG.6851.1,1331,1046,102,95
MSTRG.6851.2,1310,1593,2499,2642
JVCI|rna_AFUA_5G13070-1,587,654,252,333
MSTRG.6859.1,0,0,4,5
JVCI|rna_AFUA_5G13160-1,1,5,0,0
MSTRG.6858.1,0,204,0,96
JVCI|rna_AFUA_5G13150-1,197,27,169,86
MSTRG.6860.1,0,0,0,5
JVCI|rna_AFUA_5G13170-1,12,16,15,14
JVCI|rna_AFUA_5G13180-1,16,18,19,6
MSTRG.6863.2,11,0,20,6
MSTRG.6863.3,8,6,0,21
MSTRG.6864.1,7,0,0,0
MSTRG.6857.2,0,0,0,0
JVCI|rna_AFUA_5G13140-1,0,0,0,0
MSTRG.6853.1,301,279,198,255
JVCI|rna_AFUA_5G13090-1,33,30,55,26
JVCI|rna_AFUA_5G13100-1,489,423,167,160
JVCI|rna_AFUA_5G13110-1,390,298,324,309
MSTRG.6855.1,406,394,390,350
JVCI|rna_AFUA_5G13120-1,47,63,36,96
MSTRG.6856.1,396,308,398,395
JVCI|rna_AFUA_5G13130-1,106,105,60,56
MSTRG.6857.1,359,335,285,306
MSTRG.6867.1,4,4,6,3
MSTRG.6869.1,180,187,201,150
JVCI|rna_AFUA_5G13240-1,55,83,15,56
MSTRG.6868.1,10,15,28,27
MSTRG.6870.1,299,301,664,606
JVCI|rna_AFUA_5G13250-1,21,31,19,41
JVCI|rna_AFUA_5G13190-1,0,0,0,0
MSTRG.6862.1,46,92,904,970
MSTRG.6862.3,612,595,0,0
JVCI|rna_AFUA_5G13200-1,61,57,36,47
MSTRG.6865.1,313,368,341,313
